response,V1,V2,V3,V4,V5,V6,V7,V8
2,273.0,0.0,90.0,199.0,11.0,931.0,762.0,28
2,149.0,118.0,92.0,183.0,7.0,953.0,780.0,28
2,143.0,169.0,143.0,191.0,8.0,967.0,643.0,28
4,260.0,101.0,78.0,171.0,10.0,936.0,763.0,28
4,313.0,161.0,0.0,178.0,10.0,917.0,759.0,28
3,284.0,120.0,0.0,168.0,7.0,970.0,794.0,28
3,336.0,0.0,0.0,182.0,3.0,986.0,817.0,28
1,145.0,0.0,134.0,181.0,11.0,979.0,812.0,28
3,150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28
2,144.0,170.0,133.0,192.0,8.0,814.0,805.0,28
4,331.0,170.0,0.0,195.0,8.0,811.0,802.0,28
1,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28
2,155.0,183.0,0.0,193.0,9.0,877.0,868.0,28
1,135.0,0.0,166.0,180.0,10.0,961.0,805.0,28
3,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28
4,314.0,145.0,113.0,179.0,8.0,869.0,690.0,28
3,313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28
2,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28
2,144.0,136.0,106.0,178.0,7.0,941.0,774.0,28
1,148.0,0.0,182.0,181.0,15.0,839.0,884.0,28
3,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28
3,298.0,0.0,107.0,164.0,13.0,953.0,784.0,28
3,313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28
2,155.0,184.0,143.0,194.0,9.0,880.0,699.0,28
4,289.0,134.0,0.0,195.0,6.0,924.0,760.0,28
2,148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28
1,145.0,0.0,179.0,202.0,8.0,824.0,869.0,28
2,313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28
2,136.0,162.0,126.0,172.0,10.0,923.0,764.0,28
1,155.0,0.0,143.0,193.0,9.0,877.0,868.0,28
2,255.0,99.0,77.0,189.0,6.0,919.0,749.0,28
3,162.0,207.0,172.0,216.0,10.0,822.0,638.0,28
2,136.0,196.0,98.0,199.0,6.0,847.0,783.0,28
2,164.0,163.0,128.0,197.0,8.0,961.0,641.0,28
2,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28
2,157.0,214.0,152.0,200.0,9.0,819.0,704.0,28
2,149.0,153.0,194.0,192.0,8.0,935.0,623.0,28
2,135.0,105.0,193.0,196.0,6.0,965.0,643.0,28
2,159.0,209.0,161.0,201.0,7.0,848.0,669.0,28
1,144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28
2,154.0,174.0,185.0,228.0,7.0,845.0,612.0,28
2,167.0,187.0,195.0,185.0,7.0,898.0,636.0,28
2,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28
2,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28
2,236.9,91.7,71.5,246.9,6.0,852.9,695.4,28
3,313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28
1,154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28
2,145.9,230.5,0.0,202.5,3.4,827.0,871.8,28
2,296.0,0.0,106.7,221.4,10.5,819.2,778.4,28
2,133.1,210.2,0.0,195.7,3.1,949.4,795.3,28
3,313.3,145.0,0.0,178.5,8.0,867.2,824.0,28
1,151.6,0.0,111.9,184.4,7.9,992.0,815.9,28
2,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28
3,139.9,132.6,103.3,200.3,7.4,916.0,753.4,28
2,149.5,236.0,0.0,175.8,12.6,846.8,892.7,28
2,299.8,0.0,119.8,211.5,9.9,878.2,727.6,28
2,153.1,145.0,113.0,178.5,8.0,867.2,824.0,28
1,148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28
3,326.5,0.0,137.9,199.0,10.8,801.1,792.5,28
1,152.7,144.7,0.0,178.1,8.0,999.7,822.2,28
2,261.9,110.5,86.1,195.4,5.0,895.2,732.6,28
1,158.4,0.0,194.9,219.7,11.0,897.7,712.9,28
1,150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28
2,272.6,0.0,89.6,198.7,10.6,931.3,762.2,28
2,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28
2,143.0,169.4,142.7,190.7,8.4,967.4,643.5,28
4,259.9,100.6,78.4,170.6,10.4,935.7,762.9,28
4,312.9,160.5,0.0,177.6,9.6,916.6,759.5,28
3,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28
3,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28
1,144.8,0.0,133.6,180.8,11.1,979.5,811.5,28
3,150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28
2,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28
4,330.5,169.6,0.0,194.9,8.1,811.0,802.3,28
1,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28
2,154.8,183.4,0.0,193.3,9.1,877.2,867.7,28
1,134.7,0.0,165.7,180.2,10.0,961.0,804.9,28
3,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28
4,314.0,145.3,113.2,178.9,8.0,869.1,690.2,28
3,312.7,144.7,0.0,127.3,8.0,999.7,822.2,28
2,145.7,172.6,0.0,181.9,3.4,985.8,816.8,28
2,143.8,136.3,106.2,178.1,7.5,941.5,774.3,28
1,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28
3,277.0,116.8,91.0,190.6,7.0,946.5,665.6,28
3,298.1,0.0,107.5,163.6,12.8,953.2,784.0,28
3,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28
2,155.2,183.9,143.2,193.8,9.2,879.6,698.5,28
4,289.0,133.7,0.0,194.9,5.5,924.1,760.1,28
2,147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28
1,145.4,0.0,178.9,201.7,7.8,824.0,868.7,28
2,312.7,0.0,0.0,178.1,8.0,999.7,822.2,28
2,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28
1,154.8,0.0,142.8,193.3,9.1,877.2,867.7,28
2,255.3,98.8,77.0,188.6,6.5,919.0,749.3,28
3,272.8,105.1,81.8,209.7,9.0,904.0,679.7,28
2,162.0,190.1,148.1,178.8,18.8,838.1,741.4,28
1,153.6,144.2,112.3,220.1,10.1,923.2,657.9,28
1,146.5,114.6,89.3,201.9,8.8,860.0,829.5,28
3,151.8,178.1,138.7,167.5,18.3,944.0,694.6,28
3,309.9,142.8,111.2,167.8,22.1,913.9,651.2,28
1,143.6,0.0,174.9,158.4,17.9,942.7,844.5,28
2,303.6,139.9,0.0,213.5,6.2,895.5,722.5,28
3,374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28
2,158.6,148.9,116.0,175.1,15.0,953.3,719.7,28
2,152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28
4,310.0,142.8,0.0,167.9,10.0,914.3,804.0,28
2,304.8,0.0,99.6,196.0,9.8,959.4,705.2,28
1,150.9,0.0,183.9,166.6,11.6,991.2,772.2,28
3,141.9,166.6,129.7,173.5,10.9,882.6,785.3,28
4,297.8,137.2,106.9,201.3,6.0,878.4,655.3,28
5,321.3,164.2,0.0,190.5,4.6,870.0,774.0,28
5,366.0,187.0,0.0,191.3,6.6,824.3,756.9,28
4,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28
2,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28
1,164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28
3,155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28
3,160.2,188.0,146.4,203.2,11.3,828.7,709.7,28
3,298.1,0.0,107.0,186.4,6.1,879.0,815.2,28
3,317.9,0.0,126.5,209.7,5.7,860.5,736.6,28
3,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28
5,325.6,166.4,0.0,174.0,8.9,881.6,790.0,28
3,355.9,0.0,141.6,193.3,11.0,801.4,778.4,28
2,132.0,206.5,160.9,178.9,5.5,866.9,735.6,28
4,322.5,148.6,0.0,185.8,8.5,951.0,709.5,28
1,164.2,0.0,200.1,181.2,12.6,849.3,846.0,28
3,313.8,0.0,112.6,169.9,10.1,925.3,782.9,28
3,321.4,0.0,127.9,182.5,11.5,870.1,779.7,28
3,139.7,163.9,127.7,236.7,5.8,868.6,655.6,28
3,288.4,121.0,0.0,177.4,7.0,907.9,829.5,28
2,298.2,0.0,107.0,209.7,11.1,879.6,744.2,28
3,264.5,111.0,86.5,195.5,5.9,832.6,790.4,28
3,159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28
3,166.0,259.7,0.0,183.2,12.7,858.8,826.8,28
3,276.4,116.0,90.3,179.6,8.9,870.1,768.3,28
2,322.2,0.0,115.6,196.0,10.4,817.9,813.4,28
2,148.5,139.4,108.6,192.7,6.1,892.4,780.0,28
2,159.1,186.7,0.0,175.6,11.3,989.6,788.9,28
2,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28
